Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation
ExpSolar,00000,CSP_loc,NA,Chile,-22.9000,-69.3000,-4,1649
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Tdry,Tdew,RH,Pres,Wspd,Wdir,Snow Depth
2006,2,18,23,0,0.0,0.0,0.0,13.4,13.4,65.6,835.7,1.9,228.6,0
2006,2,19,0,0,0.0,0.0,0.0,13.3,13.3,68.8,836.1,2.9,4.1,0
2006,2,19,1,0,0.0,0.0,0.0,12.6,12.6,70.5,836.1,2.9,6.8,0
2006,2,19,2,0,0.0,0.0,0.0,11.7,11.7,73.3,836.1,3.0,9.4,0
2006,2,19,3,0,0.0,0.0,0.0,10.7,10.7,73.5,836.4,3.1,13.3,0
2006,2,19,4,0,0.0,0.0,0.0,9.7,9.7,74.6,836.7,3.1,18.9,0
2006,2,19,5,0,0.0,0.0,0.0,8.7,8.7,76.6,837.0,3.2,28.6,0
2006,2,19,6,0,0.0,0.0,0.0,6.3,6.3,69.0,836.7,3.7,12.9,0
2006,2,19,7,0,84.2,556.5,22.3,10.1,10.1,60.3,837.0,2.8,6.1,0
2006,2,19,8,0,341.4,889.7,35.8,13.8,13.8,52.4,837.1,2.4,349.2,0
2006,2,19,9,0,599.5,1000.5,41.5,17.5,17.5,44.6,836.6,2.6,323.3,0
2006,2,19,10,0,824.0,1054.2,44.9,20.7,20.7,38.6,836.1,3.2,300.7,0
2006,2,19,11,0,994.7,1082.8,47.0,23.3,23.3,34.9,835.4,3.8,287.1,0
2006,2,19,12,0,1097.8,1097.0,48.2,24.8,24.8,30.2,834.6,4.7,237.9,0
2006,2,19,13,0,1125.3,1100.4,48.7,26.7,26.7,26.4,833.9,5.5,234.1,0
2006,2,19,14,0,1074.8,1093.9,48.3,28.0,28.0,25.2,833.3,6.6,228.2,0
2006,2,19,15,0,950.2,1075.8,47.0,27.9,27.9,25.8,833.2,8.1,224.5,0
2006,2,19,16,0,761.5,1041.1,44.6,27.2,27.2,29.2,833.2,9.8,220.6,0
2006,2,19,17,0,524.1,975.2,40.7,26.0,26.0,35.2,833.3,11.8,217.0,0
2006,2,19,18,0,260.9,828.5,33.6,24.1,24.1,35.3,833.6,9.6,222.1,0
2006,2,19,19,0,21.8,273.2,11.1,21.7,21.7,44.0,833.9,7.3,222.3,0
2006,2,19,20,0,0.0,0.0,0.0,19.3,19.3,52.2,834.2,4.8,222.6,0
2006,2,19,21,0,0.0,0.0,0.0,17.4,17.4,57.8,834.3,2.0,224.3,0
2006,2,19,22,0,0.0,0.0,0.0,15.9,15.9,62.1,834.5,0.6,228.6,0
2006,2,19,23,0,0.0,0.0,0.0,14.8,14.8,64.7,834.5,2.5,322.1,0
2006,2,20,0,0,0.0,0.0,0.0,15.0,15.0,57.5,835.3,2.8,3.3,0
2006,2,20,1,0,0.0,0.0,0.0,14.5,14.5,58.1,835.4,2.9,6.2,0
2006,2,20,2,0,0.0,0.0,0.0,13.9,13.9,59.8,835.4,3.0,9.2,0
2006,2,20,3,0,0.0,0.0,0.0,13.3,13.3,61.1,835.6,3.1,12.9,0
2006,2,20,4,0,0.0,0.0,0.0,12.6,12.6,63.4,835.8,3.2,18.0,0
2006,2,20,5,0,0.0,0.0,0.0,12.1,12.1,66.6,835.9,3.2,26.4,0
2006,2,20,6,0,0.0,0.0,0.0,9.4,9.4,72.3,836.4,3.5,31.6,0
2006,2,20,7,0,81.8,539.1,22.9,13.1,13.1,62.7,836.5,2.2,23.6,0
2006,2,20,8,0,339.1,882.1,37.6,16.9,16.9,53.9,836.4,1.3,354.1,0
2006,2,20,9,0,598.2,995.9,44.2,20.4,20.4,46.5,836.1,1.8,312.7,0
2006,2,20,10,0,823.6,1050.9,48.3,23.5,23.5,41.0,835.6,2.8,292.0,0
2006,2,20,11,0,995.0,1080.1,51.0,25.9,25.9,37.8,835.0,3.6,283.0,0
2006,2,20,12,0,1098.5,1094.4,52.6,27.1,27.1,29.0,834.1,4.8,239.5,0
2006,2,20,13,0,1126.0,1098.4,52.9,28.8,28.8,25.1,833.5,5.6,234.8,0
2006,2,20,14,0,1075.2,1092.1,52.1,30.1,30.1,23.9,833.0,6.9,228.4,0
2006,2,20,15,0,950.1,1074.1,50.2,30.5,30.5,23.9,832.9,8.2,225.7,0
2006,2,20,16,0,760.5,1038.9,47.2,29.6,29.6,26.8,832.9,9.7,222.3,0
2006,2,20,17,0,522.1,971.8,42.5,28.1,28.1,32.3,832.9,11.5,218.9,0
2006,2,20,18,0,258.0,821.6,34.7,25.9,25.9,37.0,833.4,9.5,223.2,0
2006,2,20,19,0,19.7,247.4,10.7,23.1,23.1,45.6,833.7,7.2,223.7,0
2006,2,20,20,0,0.0,0.0,0.0,20.4,20.4,53.7,834.0,4.9,224.2,0
2006,2,20,21,0,0.0,0.0,0.0,18.0,18.0,59.0,834.2,2.2,226.1,0
2006,2,20,22,0,0.0,0.0,0.0,15.9,15.9,63.0,834.4,0.3,231.2,0
2006,2,20,23,0,0.0,0.0,0.0,14.3,14.3,65.3,834.5,2.3,313.2,0
2006,2,21,0,0,0.0,0.0,0.0,13.9,13.9,58.0,835.4,3.1,2.6,0
2006,2,21,1,0,0.0,0.0,0.0,12.9,12.9,56.1,835.4,3.0,5.4,0
2006,2,21,2,0,0.0,0.0,0.0,11.8,11.8,55.4,835.4,3.0,8.2,0
2006,2,21,3,0,0.0,0.0,0.0,10.6,10.6,56.5,835.8,3.1,12.1,0
2006,2,21,4,0,0.0,0.0,0.0,9.4,9.4,58.6,836.0,3.2,17.5,0
2006,2,21,5,0,0.0,0.0,0.0,8.2,8.2,61.5,836.2,3.3,26.8,0
2006,2,21,6,0,0.0,0.0,0.0,6.2,6.2,64.1,836.1,3.7,13.2,0
2006,2,21,7,0,80.9,544.6,22.4,10.0,10.0,54.2,836.3,3.0,4.4,0
2006,2,21,8,0,339.7,890.6,36.7,13.7,13.7,45.1,836.3,2.8,348.3,0
2006,2,21,9,0,599.9,1004.1,42.8,17.3,17.3,37.6,835.9,3.0,325.4,0
2006,2,21,10,0,826.2,1058.8,46.4,20.5,20.5,32.0,835.4,3.6,304.7,0
2006,2,21,11,0,998.1,1088.0,48.6,23.0,23.0,28.6,834.7,4.1,291.3,0
2006,2,21,12,0,1101.9,1102.5,49.8,24.7,24.7,28.4,833.8,5.3,233.8,0
2006,2,21,13,0,1129.0,1105.7,50.1,26.5,26.5,25.0,833.2,6.2,229.7,0
2006,2,21,14,0,1077.6,1099.2,49.5,27.8,27.8,24.2,832.6,7.7,224.3,0
2006,2,21,15,0,951.8,1081.1,47.9,27.8,27.8,25.0,832.5,9.0,222.0,0
2006,2,21,16,0,761.4,1046.3,45.2,27.1,27.1,28.7,832.5,10.6,219.1,0
2006,2,21,17,0,522.1,979.6,40.9,25.9,25.9,34.9,832.6,12.4,216.1,0
2006,2,21,18,0,256.9,830.3,33.5,23.7,23.7,35.7,832.9,10.3,222.5,0
2006,2,21,19,0,18.0,244.2,9.8,21.2,21.2,43.9,833.3,7.9,222.9,0
2006,2,21,20,0,0.0,0.0,0.0,18.7,18.7,51.6,833.7,5.5,223.2,0
2006,2,21,21,0,0.0,0.0,0.0,16.6,16.6,57.3,833.9,2.6,224.6,0
2006,2,21,22,0,0.0,0.0,0.0,14.9,14.9,61.7,834.0,0.3,227.9,0
2006,2,21,23,0,0.0,0.0,0.0,13.6,13.6,64.3,834.2,2.1,267.7,0
2006,2,22,0,0,0.0,0.0,0.0,14.1,14.1,60.2,835.1,2.7,3.7,0
2006,2,22,1,0,0.0,0.0,0.0,13.7,13.7,62.1,835.2,2.8,6.9,0
2006,2,22,2,0,0.0,0.0,0.0,13.2,13.2,65.2,835.3,3.0,9.9,0
2006,2,22,3,0,0.0,0.0,0.0,12.7,12.7,66.9,835.5,3.1,13.5,0
2006,2,22,4,0,0.0,0.0,0.0,12.2,12.2,69.6,835.7,3.2,18.1,0
2006,2,22,5,0,0.0,0.0,0.0,11.8,11.8,73.1,835.8,3.3,25.1,0
2006,2,22,6,0,0.0,0.0,0.0,10.0,10.0,70.1,835.4,3.6,18.4,0
2006,2,22,7,0,79.2,543.3,21.9,14.1,14.1,60.9,835.6,2.6,10.9,0
2006,2,22,8,0,337.8,891.2,36.1,18.1,18.1,52.6,835.6,2.2,354.8,0
2006,2,22,9,0,597.7,1004.0,42.1,21.6,21.6,45.6,835.2,2.6,331.4,0
2006,2,22,10,0,823.5,1058.2,45.7,24.6,24.6,40.5,834.6,3.3,309.9,0
2006,2,22,11,0,994.9,1086.8,47.9,26.9,26.9,37.6,833.9,4.0,295.9,0
2006,2,22,12,0,1098.2,1100.9,49.1,27.9,27.9,30.4,833.0,4.5,249.7,0
2006,2,22,13,0,1125.3,1104.4,49.3,29.7,29.7,26.4,832.3,5.3,242.9,0
2006,2,22,14,0,1074.1,1098.2,48.6,30.9,30.9,25.0,831.7,6.5,234.2,0
2006,2,22,15,0,948.4,1080.5,46.9,31.3,31.3,25.4,831.6,7.5,231.5,0
2006,2,22,16,0,758.1,1046.0,44.2,30.4,30.4,28.7,831.7,8.9,227.7,0
2006,2,22,17,0,519.0,979.9,40.1,28.9,28.9,34.6,831.8,10.4,223.8,0
2006,2,22,18,0,254.1,830.7,32.8,26.2,26.2,36.0,832.2,9.2,222.5,0
2006,2,22,19,0,16.1,237.1,8.9,23.3,23.3,44.4,832.6,6.9,222.8,0
2006,2,22,20,0,0.0,0.0,0.0,20.5,20.5,52.3,833.1,4.5,223.1,0
2006,2,22,21,0,0.0,0.0,0.0,18.1,18.1,57.7,833.3,1.7,224.0,0
2006,2,22,22,0,0.0,0.0,0.0,16.0,16.0,61.6,833.6,1.1,226.4,0
2006,2,22,23,0,0.0,0.0,0.0,14.3,14.3,63.8,833.8,3.0,34.1,0
2006,2,23,0,0,0.0,0.0,0.0,14.4,14.4,61.1,834.3,3.2,2.8,0
2006,2,23,1,0,0.0,0.0,0.0,13.4,13.4,62.8,834.4,3.2,5.3,0
2006,2,23,2,0,0.0,0.0,0.0,12.4,12.4,65.5,834.4,3.2,7.8,0
2006,2,23,3,0,0.0,0.0,0.0,11.3,11.3,67.7,834.7,3.2,10.6,0
2006,2,23,4,0,0.0,0.0,0.0,10.2,10.2,70.9,835.0,3.3,14.3,0
2006,2,23,5,0,0.0,0.0,0.0,9.2,9.2,74.9,835.2,3.3,19.5,0
2006,2,23,6,0,0.0,0.0,0.0,6.4,6.4,76.1,834.8,3.8,15.7,0
2006,2,23,7,0,78.4,552.7,21.2,10.2,10.2,66.9,834.9,2.8,9.9,0
2006,2,23,8,0,338.0,900.3,34.6,13.9,13.9,58.5,835.0,2.4,356.3,0
2006,2,23,9,0,598.4,1011.6,40.0,17.5,17.5,50.6,834.7,2.7,335.0,0
2006,2,23,10,0,824.6,1065.1,43.1,20.6,20.6,44.5,834.3,3.3,313.3,0
2006,2,23,11,0,996.3,1093.4,44.9,23.0,23.0,40.6,833.9,3.9,297.9,0
2006,2,23,12,0,1099.8,1107.5,45.9,24.1,24.1,31.7,833.6,4.0,281.1,0
2006,2,23,13,0,1126.2,1110.4,46.0,25.9,25.9,27.8,833.1,4.5,265.1,0
2006,2,23,14,0,1074.3,1103.8,45.5,27.2,27.2,26.6,832.6,5.5,247.9,0
2006,2,23,15,0,948.1,1086.1,44.1,27.7,27.7,26.4,832.3,6.6,240.2,0
2006,2,23,16,0,757.2,1051.6,41.8,27.3,27.3,29.1,832.0,8.0,232.6,0
2006,2,23,17,0,517.7,986.0,38.1,26.3,26.3,34.4,831.9,9.7,226.2,0
2006,2,23,18,0,252.3,838.1,31.5,24.1,24.1,39.1,832.2,10.2,220.8,0
2006,2,23,19,0,14.4,232.1,8.0,21.7,21.7,47.9,832.4,7.9,221.2,0
2006,2,23,20,0,0.0,0.0,0.0,19.3,19.3,56.1,832.6,5.5,221.4,0
2006,2,23,21,0,0.0,0.0,0.0,17.2,17.2,61.9,833.0,2.7,222.6,0
2006,2,23,22,0,0.0,0.0,0.0,15.4,15.4,66.3,833.3,0.2,225.5,0
2006,2,23,23,0,0.0,0.0,0.0,14.1,14.1,69.0,833.6,1.9,12.4,0
2006,2,24,0,0,0.0,0.0,0.0,14.0,14.0,62.3,834.2,2.9,3.0,0
2006,2,24,1,0,0.0,0.0,0.0,13.5,13.5,62.5,834.4,3.0,5.4,0
2006,2,24,2,0,0.0,0.0,0.0,12.9,12.9,63.9,834.6,3.2,7.7,0
2006,2,24,3,0,0.0,0.0,0.0,12.2,12.2,64.8,834.8,3.2,10.5,0
2006,2,24,4,0,0.0,0.0,0.0,11.6,11.6,66.7,835.0,3.3,14.0,0
2006,2,24,5,0,0.0,0.0,0.0,11.0,11.0,69.4,835.1,3.3,19.0,0
2006,2,24,6,0,0.0,0.0,0.0,8.1,8.1,72.2,834.9,3.9,16.4,0
2006,2,24,7,0,76.5,551.5,20.5,11.8,11.8,62.3,835.1,2.9,12.1,0
2006,2,24,8,0,334.7,898.4,33.5,15.6,15.6,53.1,835.0,2.5,1.0,0
2006,2,24,9,0,593.7,1008.4,38.6,19.3,19.3,44.9,834.5,2.7,342.3,0
2006,2,24,10,0,818.4,1060.8,41.4,22.6,22.6,38.6,833.8,3.3,321.3,0
2006,2,24,11,0,988.9,1088.6,43.1,25.1,25.1,34.6,833.1,3.9,304.9,0
2006,2,24,12,0,1091.2,1102.1,44.0,26.1,26.1,27.4,833.1,4.6,319.4,0
2006,2,24,13,0,1117.3,1104.7,44.3,28.0,28.0,23.2,832.6,4.4,303.8,0
2006,2,24,14,0,1065.2,1097.7,43.9,29.4,29.4,21.7,832.1,4.5,279.7,0
2006,2,24,15,0,939.2,1079.5,42.8,29.8,29.8,22.5,831.8,5.2,261.6,0
2006,2,24,16,0,749.0,1044.5,40.8,29.0,29.0,26.1,831.5,6.3,245.4,0
2006,2,24,17,0,510.5,978.0,37.4,27.6,27.6,32.3,831.4,7.9,233.4,0
2006,2,24,18,0,246.8,827.5,30.9,25.4,25.4,37.4,831.7,9.2,223.2,0
2006,2,24,19,0,12.2,207.8,7.2,22.5,22.5,45.9,831.9,6.7,223.6,0
2006,2,24,20,0,0.0,0.0,0.0,19.7,19.7,53.9,832.1,4.2,224.0,0
2006,2,24,21,0,0.0,0.0,0.0,17.5,17.5,60.1,832.4,1.4,227.5,0
2006,2,24,22,0,0.0,0.0,0.0,15.7,15.7,64.9,832.7,1.1,245.5,0
2006,2,24,23,0,0.0,0.0,0.0,14.3,14.3,68.0,832.9,3.1,23.1,0
2006,2,25,0,0,0.0,0.0,0.0,14.5,14.5,60.1,833.5,2.6,3.5,0
2006,2,25,1,0,0.0,0.0,0.0,13.7,13.7,60.4,833.8,2.6,6.5,0
2006,2,25,2,0,0.0,0.0,0.0,12.9,12.9,61.8,834.0,2.7,9.7,0
2006,2,25,3,0,0.0,0.0,0.0,12.0,12.0,62.2,834.3,2.9,13.6,0
2006,2,25,4,0,0.0,0.0,0.0,11.0,11.0,63.6,834.5,3.0,18.7,0
2006,2,25,5,0,0.0,0.0,0.0,10.2,10.2,65.8,834.6,3.1,27.0,0
2006,2,25,6,0,0.0,0.0,0.0,7.8,7.8,69.4,834.1,3.8,34.5,0
2006,2,25,7,0,73.1,527.0,20.5,11.9,11.9,58.2,834.1,2.7,28.3,0
2006,2,25,8,0,327.9,880.6,34.1,16.1,16.1,47.7,834.0,2.1,8.5,0
2006,2,25,9,0,584.5,992.8,39.6,19.5,19.5,40.8,833.8,2.3,335.0,0
2006,2,25,10,0,807.4,1046.1,42.8,22.4,22.4,35.7,833.5,3.1,310.9,0
2006,2,25,11,0,976.6,1074.2,44.8,24.6,24.6,32.9,833.0,3.8,298.2,0
2006,2,25,12,0,1077.8,1087.6,45.9,24.8,24.8,28.1,833.3,5.8,331.7,0
2006,2,25,13,0,1104.3,1091.2,46.2,26.7,26.7,24.0,832.9,5.6,324.2,0
2006,2,25,14,0,1053.0,1084.8,45.7,28.0,28.0,22.6,832.5,5.3,310.9,0
2006,2,25,15,0,928.0,1066.8,44.3,28.5,28.5,23.4,832.2,5.2,289.9,0
2006,2,25,16,0,739.1,1031.6,42.0,27.9,27.9,27.0,832.1,5.7,265.5,0
2006,2,25,17,0,502.2,964.2,38.3,26.7,26.7,33.1,832.0,7.0,245.4,0
2006,2,25,18,0,240.4,810.9,31.4,24.8,24.8,38.1,832.8,9.2,222.4,0
2006,2,25,19,0,10.0,168.6,6.4,22.1,22.1,46.2,833.0,6.7,223.1,0
2006,2,25,20,0,0.0,0.0,0.0,19.5,19.5,53.7,833.2,4.3,223.9,0
2006,2,25,21,0,0.0,0.0,0.0,17.5,17.5,59.3,833.4,1.5,226.1,0
2006,2,25,22,0,0.0,0.0,0.0,15.8,15.8,63.5,833.6,1.0,235.5,0
2006,2,25,23,0,0.0,0.0,0.0,14.6,14.6,66.1,833.8,3.0,26.6,0
2006,2,26,0,0,0.0,0.0,0.0,15.3,15.3,59.9,834.0,3.4,3.1,0
2006,2,26,1,0,0.0,0.0,0.0,14.7,14.7,60.1,834.1,3.4,5.6,0
2006,2,26,2,0,0.0,0.0,0.0,13.9,13.9,61.4,834.2,3.4,8.0,0
2006,2,26,3,0,0.0,0.0,0.0,13.0,13.0,60.9,834.5,3.4,11.0,0
2006,2,26,4,0,0.0,0.0,0.0,12.1,12.1,61.4,834.7,3.5,14.9,0
2006,2,26,5,0,0.0,0.0,0.0,11.3,11.3,62.6,834.9,3.5,20.2,0
2006,2,26,6,0,0.0,0.0,0.0,7.9,7.9,70.2,835.4,4.1,20.2,0
2006,2,26,7,0,71.5,522.4,20.3,11.7,11.7,59.8,835.5,3.2,13.7,0
2006,2,26,8,0,326.7,881.2,34.2,15.4,15.4,50.1,835.5,2.8,0.4,0
2006,2,26,9,0,584.3,995.0,39.6,19.0,19.0,42.9,835.0,2.9,340.2,0
2006,2,26,10,0,808.3,1049.2,42.8,22.0,22.0,37.6,834.4,3.4,319.5,0
2006,2,26,11,0,978.4,1078.1,44.8,24.4,24.4,34.5,833.7,4.0,304.3,0
2006,2,26,12,0,1080.4,1092.1,45.8,26.2,26.2,26.3,833.0,5.0,327.3,0
2006,2,26,13,0,1106.8,1095.7,46.1,28.3,28.3,21.4,832.4,4.6,313.4,0
2006,2,26,14,0,1055.4,1089.5,45.7,29.8,29.8,19.2,831.7,4.4,289.7,0
2006,2,26,15,0,929.7,1071.4,44.4,29.6,29.6,20.0,831.5,4.9,271.4,0
2006,2,26,16,0,740.0,1036.3,42.1,28.8,28.8,23.6,831.3,5.8,253.5,0
2006,2,26,17,0,501.9,968.5,38.4,27.4,27.4,29.9,831.2,7.2,239.5,0
2006,2,26,18,0,238.8,813.4,31.4,24.5,24.5,35.5,832.8,10.1,220.6,0
2006,2,26,19,0,8.1,135.9,5.6,21.8,21.8,43.4,833.1,7.6,220.8,0
2006,2,26,20,0,0.0,0.0,0.0,19.1,19.1,50.7,833.4,5.1,220.7,0
2006,2,26,21,0,0.0,0.0,0.0,16.9,16.9,56.8,833.8,2.5,220.6,0
2006,2,26,22,0,0.0,0.0,0.0,15.1,15.1,61.4,834.2,0.4,219.4,0
2006,2,26,23,0,0.0,0.0,0.0,13.7,13.7,64.4,834.6,2.0,118.4,0
2006,2,27,0,0,0.0,0.0,0.0,13.7,13.7,64.4,834.8,3.2,3.0,0
2006,2,27,1,0,0.0,0.0,0.0,13.0,13.0,66.9,835.1,3.1,5.4,0
2006,2,27,2,0,0.0,0.0,0.0,12.2,12.2,70.5,835.4,3.2,7.7,0
2006,2,27,3,0,0.0,0.0,0.0,11.5,11.5,73.4,835.7,3.2,10.6,0
2006,2,27,4,0,0.0,0.0,0.0,10.8,10.8,77.2,836.1,3.2,14.1,0
2006,2,27,5,0,0.0,0.0,0.0,10.2,10.2,81.8,836.4,3.2,19.4,0
2006,2,27,6,0,0.0,0.0,0.0,7.3,7.3,75.2,836.4,3.6,19.5,0
2006,2,27,7,0,70.5,520.4,20.4,10.9,10.9,65.7,836.7,2.4,10.7,0
2006,2,27,8,0,327.4,885.2,34.9,14.5,14.5,57.0,836.8,1.8,348.8,0
2006,2,27,9,0,586.8,1000.4,40.7,18.1,18.1,48.8,836.3,2.1,319.5,0
2006,2,27,10,0,812.4,1054.9,44.1,21.2,21.2,42.4,835.6,2.9,297.9,0
2006,2,27,11,0,983.6,1084.0,46.3,23.7,23.7,38.2,834.9,3.6,286.1,0
2006,2,27,12,0,1086.2,1098.2,47.5,24.9,24.9,29.8,834.4,4.0,310.9,0
2006,2,27,13,0,1112.2,1101.6,47.6,26.7,26.7,24.9,833.7,4.0,294.7,0
2006,2,27,14,0,1059.7,1095.2,46.8,28.0,28.0,22.8,833.1,4.4,270.9,0
2006,2,27,15,0,932.8,1077.0,45.2,28.5,28.5,23.3,832.8,5.2,255.9,0
2006,2,27,16,0,741.6,1041.8,42.6,27.9,27.9,26.6,832.6,6.4,242.4,0
2006,2,27,17,0,501.8,973.7,38.5,26.7,26.7,32.5,832.5,8.0,232.2,0
2006,2,27,18,0,237.2,817.3,31.3,24.6,24.6,37.9,832.9,9.7,221.7,0
2006,2,27,19,0,6.6,138.1,4.6,22.2,22.2,46.1,833.1,7.2,222.3,0
2006,2,27,20,0,0.0,0.0,0.0,19.8,19.8,53.7,833.3,4.6,222.9,0
2006,2,27,21,0,0.0,0.0,0.0,17.5,17.5,59.9,833.6,1.9,224.8,0
2006,2,27,22,0,0.0,0.0,0.0,15.5,15.5,64.7,833.9,0.6,230.5,0
2006,2,27,23,0,0.0,0.0,0.0,14.0,14.0,67.8,834.2,2.6,4.2,0
2006,2,28,0,0,0.0,0.0,0.0,14.4,14.4,74.2,835.0,3.4,3.5,0
2006,2,28,1,0,0.0,0.0,0.0,13.6,13.6,75.1,835.3,3.4,5.9,0
2006,2,28,2,0,0.0,0.0,0.0,12.6,12.6,77.0,835.5,3.4,8.4,0
2006,2,28,3,0,0.0,0.0,0.0,11.8,11.8,76.8,835.8,3.4,11.3,0
2006,2,28,4,0,0.0,0.0,0.0,10.9,10.9,77.5,836.1,3.4,15.1,0
2006,2,28,5,0,0.0,0.0,0.0,10.1,10.1,79.0,836.4,3.4,20.5,0
2006,2,28,6,0,0.0,0.0,0.0,5.5,5.5,78.2,837.0,3.9,19.2,0
2006,2,28,7,0,69.7,532.1,19.5,9.1,9.1,68.3,837.2,2.8,12.3,0
2006,2,28,8,0,327.0,894.5,32.8,12.7,12.7,59.2,837.3,2.2,354.9,0
2006,2,28,9,0,585.9,1006.7,37.7,16.5,16.5,51.6,836.9,2.4,330.5,0
2006,2,28,10,0,810.5,1059.7,40.3,19.7,19.7,46.0,836.4,3.0,308.7,0
2006,2,28,11,0,980.6,1087.8,41.8,22.3,22.3,42.5,835.8,3.7,294.9,0
2006,2,28,12,0,1082.4,1101.4,42.4,23.9,23.9,29.0,834.7,4.5,319.9,0
2006,2,28,13,0,1108.2,1104.5,42.7,25.7,25.7,24.3,834.2,4.4,308.5,0
2006,2,28,14,0,1055.9,1098.2,42.4,27.1,27.1,22.2,833.7,4.5,289.6,0
2006,2,28,15,0,929.4,1080.5,41.4,27.5,27.5,22.6,833.6,5.1,267.0,0
2006,2,28,16,0,738.6,1046.1,39.5,26.9,26.9,25.8,833.5,6.4,247.2,0
2006,2,28,17,0,499.3,979.2,36.3,25.7,25.7,31.5,833.6,8.1,233.3,0
2006,2,28,18,0,234.8,823.8,29.8,23.9,23.9,39.1,834.5,10.0,222.6,0
2006,2,28,19,0,5.2,152.2,3.5,21.2,21.2,47.2,834.9,7.6,223.1,0
2006,2,28,20,0,0.0,0.0,0.0,18.6,18.6,54.8,835.4,5.1,223.6,0
2006,2,28,21,0,0.0,0.0,0.0,16.6,16.6,60.7,835.5,2.4,224.7,0
2006,2,28,22,0,0.0,0.0,0.0,15.0,15.0,65.3,835.6,0.3,227.2,0
2006,2,28,23,0,0.0,0.0,0.0,13.8,13.8,68.1,835.6,2.1,273.4,0
2004,3,1,0,0,0.0,0.0,0.0,13.0,13.0,56.3,835.0,3.2,18.5,0
2004,3,1,1,0,0.0,0.0,0.0,12.4,12.4,56.0,835.0,3.3,19.2,0
2004,3,1,2,0,0.0,0.0,0.0,11.7,11.7,56.0,835.1,3.3,20.3,0
2004,3,1,3,0,0.0,0.0,0.0,11.1,11.1,57.2,835.6,3.3,21.4,0
2004,3,1,4,0,0.0,0.0,0.0,10.5,10.5,58.7,836.0,3.3,22.8,0
2004,3,1,5,0,0.0,0.0,0.0,9.9,9.9,60.3,836.5,3.2,24.4,0
2004,3,1,6,0,0.0,0.0,0.0,10.4,10.4,59.4,836.4,3.9,37.8,0
2004,3,1,7,0,64.8,488.4,20.0,12.5,12.5,52.8,836.8,3.3,48.0,0
2004,3,1,8,0,318.3,867.2,35.1,15.3,15.3,45.3,837.1,2.4,44.2,0
2004,3,1,9,0,575.4,985.4,41.0,18.9,18.9,37.8,837.2,1.1,6.5,0
2004,3,1,10,0,798.8,1041.2,44.3,22.8,22.8,30.4,837.3,0.9,288.1,0
2004,3,1,11,0,967.9,1070.5,46.3,26.8,26.8,23.4,837.3,2.4,272.0,0
2004,3,1,12,0,1069.0,1084.8,47.3,27.7,27.7,33.0,836.9,8.6,218.8,0
2004,3,1,13,0,1095.3,1089.3,47.3,29.3,29.3,28.5,836.9,8.9,222.5,0
2004,3,1,14,0,1043.3,1083.6,46.5,30.8,30.8,26.9,836.9,9.5,225.4,0
2004,3,1,15,0,917.4,1066.2,44.8,30.0,30.0,27.9,836.8,10.4,223.2,0
2004,3,1,16,0,727.5,1031.3,42.1,28.9,28.9,31.8,836.7,11.6,221.0,0
2004,3,1,17,0,489.3,962.8,38.1,27.6,27.6,38.5,836.6,13.0,219.0,0
2004,3,1,18,0,226.6,802.3,30.7,23.6,23.6,41.2,835.1,8.5,228.9,0
2004,3,1,19,0,2.8,136.9,1.9,20.8,20.8,56.3,835.4,5.7,222.8,0
2004,3,1,20,0,0.0,0.0,0.0,18.2,18.2,67.5,835.7,3.3,215.4,0
2004,3,1,21,0,0.0,0.0,0.0,16.3,16.3,67.8,835.6,1.5,213.3,0
2004,3,1,22,0,0.0,0.0,0.0,14.8,14.8,63.8,835.5,0.9,217.4,0
2004,3,1,23,0,0.0,0.0,0.0,13.9,13.9,55.6,835.3,1.1,289.3,0
2004,3,2,0,0,0.0,0.0,0.0,13.8,13.8,60.6,835.8,3.2,19.1,0
2004,3,2,1,0,0.0,0.0,0.0,13.1,13.1,59.9,835.7,3.4,20.5,0
2004,3,2,2,0,0.0,0.0,0.0,12.4,12.4,59.6,835.5,3.5,22.2,0
2004,3,2,3,0,0.0,0.0,0.0,11.7,11.7,59.2,835.6,3.6,25.6,0
2004,3,2,4,0,0.0,0.0,0.0,10.9,10.9,58.9,835.7,3.7,30.0,0
2004,3,2,5,0,0.0,0.0,0.0,10.1,10.1,58.9,835.8,3.7,35.7,0
2004,3,2,6,0,0.0,0.0,0.0,10.8,10.8,62.8,837.5,4.6,79.9,0
2004,3,2,7,0,66.7,532.5,18.7,13.0,13.0,56.5,837.5,3.9,102.6,0
2004,3,2,8,0,326.1,905.0,32.1,15.7,15.7,49.4,837.5,3.0,164.2,0
2004,3,2,9,0,587.3,1018.1,36.7,19.2,19.2,41.7,837.3,1.7,220.3,0
2004,3,2,10,0,814.1,1071.6,39.1,23.0,23.0,34.1,837.1,1.1,240.9,0
2004,3,2,11,0,985.9,1100.2,40.4,26.8,26.8,27.0,836.8,2.3,248.8,0
2004,3,2,12,0,1089.1,1114.8,40.9,27.9,27.9,30.7,836.6,9.2,212.5,0
2004,3,2,13,0,1113.1,1116.5,41.1,29.5,29.5,25.4,836.6,9.7,214.3,0
2004,3,2,14,0,1058.3,1108.8,40.7,30.7,30.7,23.1,836.6,10.6,215.6,0
