"Time stamp","PC input energy | (MWt)","PC efficiency: gross","PC electrical power output: gross | (MWe)","PC water consumption: makeup + cooling | (kg/s)","PC HTF inlet temperature | (C)","PC HTF outlet temperature | (C)","Rec. HTF inlet temperature | (C)","Rec. HTF outlet temperature | (C)","Rec. thermal efficiency"
"Oct 27, 11:00 pm",174.757,0.439896,76.8749,47.7452,571.861,290.988,290,0,0
"Oct 28, 12:00 am",174.757,0.44223,77.2828,47.5676,571.745,290.777,290,0,0
"Oct 28, 01:00 am",174.757,0.442768,77.3768,47.5267,571.603,290.736,290,0,0
"Oct 28, 02:00 am",174.757,0.443418,77.4904,47.4772,571.424,290.687,290,0,0
"Oct 28, 03:00 am",174.757,0.444328,77.6494,47.407,571.177,290.618,290,0,0
"Oct 28, 04:00 am",165.151,0.424617,70.1262,45.3214,570.784,291.872,290,0,0
"Oct 28, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 28, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 28, 07:00 am",85.6858,0,0,0,573.596,290,290,428.845,0.45803
"Oct 28, 08:00 am",174.757,0.434448,75.9227,47.3769,573.282,291.001,290.896,573.282,0.959881
"Oct 28, 09:00 am",174.757,0.435723,76.1455,48.0689,573.336,291.289,290.739,573.336,0.965436
"Oct 28, 10:00 am",174.757,0.445227,77.8067,48.4307,573.304,290.396,290.362,573.304,0.965997
"Oct 28, 11:00 am",174.757,0.443444,77.4949,48.5678,573.272,290.566,290.484,573.272,0.964321
"Oct 28, 12:00 pm",174.757,0.443943,77.5822,48.5278,573.257,290.52,290.439,573.257,0.963421
"Oct 28, 01:00 pm",174.757,0.443983,77.5892,48.5241,573.227,290.518,290.435,573.227,0.962207
"Oct 28, 02:00 pm",182.298,0.442151,80.6033,50.5763,573.317,291.16,290.458,573.317,0.950961
"Oct 28, 03:00 pm",182.377,0.441701,80.556,50.6327,573.474,291.197,291.172,573.474,0.914984
"Oct 28, 04:00 pm",182.128,0.440825,80.2866,50.6407,573.177,291.282,291.256,573.177,0.914747
"Oct 28, 05:00 pm",182.093,0.439842,80.092,50.7115,573.21,291.37,291.344,573.21,0.910353
"Oct 28, 06:00 pm",174.763,0.445047,77.7777,48.4432,573.276,290.415,290.341,573.399,0.887804
"Oct 28, 07:00 pm",174.757,0.444115,77.6122,48.5141,572.183,290.573,290,0,0
"Oct 28, 08:00 pm",174.68,0.443767,77.5171,47.4247,572.115,290.605,290,0,0
"Oct 28, 09:00 pm",174.758,0.435778,76.1556,48.0631,572.039,291.364,290,0,0
"Oct 28, 10:00 pm",174.757,0.438649,76.657,47.8426,571.953,291.099,290,0,0
"Oct 28, 11:00 pm",174.757,0.441775,77.2033,47.6024,571.855,290.813,290,0,0
"Oct 29, 12:00 am",174.757,0.439555,76.8153,47.7734,571.739,291.027,290,0,0
"Oct 29, 01:00 am",174.757,0.440814,77.0354,47.6769,571.599,290.919,290,0,0
"Oct 29, 02:00 am",174.757,0.442216,77.2804,47.5694,571.421,290.799,290,0,0
"Oct 29, 03:00 am",174.757,0.443129,77.4398,47.4993,571.179,290.73,290,0,0
"Oct 29, 04:00 am",172.023,0.444694,76.4975,46.6893,570.792,290.43,290,0,0
"Oct 29, 05:00 am",0,0,0,0,574,290,290,0,0
"Oct 29, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 29, 07:00 am",89.9315,0.00647085,1.13083,0.694086,573.598,290.009,290.008,435.747,0.48184
"Oct 29, 08:00 am",174.757,0.439916,76.8783,47.7478,573.304,290.895,290.796,573.304,0.960798
"Oct 29, 09:00 am",174.757,0.437371,76.4337,47.9431,573.352,291.132,290.587,573.352,0.966053
"Oct 29, 10:00 am",174.762,0.435438,76.0981,48.0925,573.319,291.317,290.613,573.319,0.966274
"Oct 29, 11:00 am",174.732,0.434213,75.871,48.1781,573.286,291.433,290.612,573.286,0.964647
"Oct 29, 12:00 pm",174.757,0.443703,77.5403,48.5476,573.283,290.541,290.461,573.283,0.965014
"Oct 29, 01:00 pm",174.757,0.443799,77.557,48.5393,573.257,290.533,290.156,573.257,0.964268
"Oct 29, 02:00 pm",182.373,0.442046,80.6174,50.6042,573.438,291.167,290.467,573.438,0.940197
"Oct 29, 03:00 pm",182.309,0.440778,80.3578,50.6904,573.452,291.281,291.255,573.452,0.909821
"Oct 29, 04:00 pm",182.234,0.439545,80.1001,50.7711,573.447,291.392,291.366,573.447,0.902776
"Oct 29, 05:00 pm",182.341,0.441419,80.4888,51.7457,573.444,291.223,291.208,573.444,0.892758
"Oct 29, 06:00 pm",174.775,0.441502,77.1636,48.7231,573.355,290.744,290.657,573.424,0.888286
"Oct 29, 07:00 pm",174.757,0.440429,76.9682,48.8025,572.207,290.916,290,0,0
"Oct 29, 08:00 pm",174.757,0.441726,77.1947,48.7017,572.14,290.799,290,0,0
"Oct 29, 09:00 pm",174.757,0.444376,77.6579,48.4962,572.065,290.556,290,0,0
"Oct 29, 10:00 pm",174.757,0.435375,76.0849,48.0953,571.979,291.406,290,0,0
"Oct 29, 11:00 pm",174.757,0.438634,76.6543,47.8445,571.882,291.105,290,0,0
"Oct 30, 12:00 am",174.757,0.442942,77.4073,47.5127,571.767,290.709,290,0,0
"Oct 30, 01:00 am",174.757,0.444133,77.6153,47.4214,571.628,290.607,290,0,0
"Oct 30, 02:00 am",174.887,0.441623,77.2341,47.6546,571.452,290.861,290,0,0
"Oct 30, 03:00 am",174.798,0.433681,75.8063,48.242,571.212,291.615,290,0,0
"Oct 30, 04:00 am",174.763,0.429869,75.1254,47.4226,570.833,291.993,290,0,0
"Oct 30, 05:00 am",4.06298,0.0472056,1.65175,1.17201,573.593,288.377,290,0,0
"Oct 30, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 30, 07:00 am",0,0,0,0,574,290,290,0,0
"Oct 30, 08:00 am",124.123,0.092275,16.1257,10.0562,573.506,290.209,290.187,491.22,0.682636
"Oct 30, 09:00 am",174.758,0.436158,76.2218,48.0344,573.353,291.247,290.733,573.353,0.966281
"Oct 30, 10:00 am",174.746,0.434375,75.9054,48.1656,573.323,291.416,290.756,573.323,0.966924
"Oct 30, 11:00 am",174.757,0.444468,77.6738,48.4872,573.29,290.468,290.393,573.29,0.965387
"Oct 30, 12:00 pm",174.757,0.442981,77.414,48.6009,573.277,290.609,290.525,573.277,0.964504
"Oct 30, 01:00 pm",174.757,0.443115,77.4375,48.5898,573.254,290.598,290.513,573.254,0.96395
"Oct 30, 02:00 pm",182.259,0.441236,80.419,50.6381,573.337,291.242,290.536,573.337,0.953079
"Oct 30, 03:00 pm",182.313,0.440539,80.3158,50.7085,573.478,291.302,291.276,573.478,0.915972
"Oct 30, 04:00 pm",182.047,0.439643,80.0356,50.7139,573.158,291.389,291.363,573.158,0.911464
"Oct 30, 05:00 pm",181.99,0.438628,79.8259,50.782,573.162,291.48,291.455,573.162,0.902102
"Oct 30, 06:00 pm",174.767,0.443726,77.5488,48.5473,573.354,290.535,290.459,573.424,0.888453
"Oct 30, 07:00 pm",174.757,0.443365,77.4811,48.5737,572.208,290.642,290,0,0
"Oct 30, 08:00 pm",174.715,0.444375,77.6389,48.4883,572.141,290.549,290,0,0
"Oct 30, 09:00 pm",174.757,0.435672,76.1368,48.0722,572.065,291.373,290,0,0
"Oct 30, 10:00 pm",174.757,0.438477,76.6268,47.8564,571.98,291.114,290,0,0
"Oct 30, 11:00 pm",174.757,0.441383,77.1348,47.6326,571.881,290.848,290,0,0
"Oct 31, 12:00 am",174.757,0.444237,77.6335,47.4127,571.766,290.588,290,0,0
"Oct 31, 01:00 am",174.701,0.442251,77.2618,46.4506,571.627,290.779,290,0,0
"Oct 31, 02:00 am",174.781,0.426797,74.5959,48.7657,571.45,292.244,290,0,0
"Oct 31, 03:00 am",174.723,0.422956,73.8999,47.948,571.21,292.618,290,0,0
"Oct 31, 04:00 am",174.759,0.424025,74.102,47.8755,570.828,292.544,290,0,0
"Oct 31, 05:00 am",2.3662,0.0274916,0.96195,0.680262,573.764,289.055,290,0,0
"Oct 31, 06:00 am",0,0,0,0,574,290,290,0,0
"Oct 31, 07:00 am",0,0,0,0,574,290,290,0,0
"Oct 31, 08:00 am",124.293,0.0929812,16.2491,10.0814,573.507,290.184,290.344,491.498,0.683623
"Oct 31, 09:00 am",174.757,0.437193,76.4025,47.955,573.356,291.149,291.04,573.356,0.966162
"Oct 31, 10:00 am",174.712,0.434803,75.9654,48.1262,573.014,291.393,291.251,573.347,0.908724
"Oct 31, 11:00 am",174.757,0.444612,77.699,48.4757,573.281,290.456,290.38,573.281,0.964059
"Oct 31, 12:00 pm",174.757,0.443635,77.5283,48.5496,573.257,290.549,290.467,573.257,0.962258
"Oct 31, 01:00 pm",174.757,0.44301,77.4191,48.597,573.231,290.609,290.522,573.231,0.961434
"Oct 31, 02:00 pm",174.757,0.441962,77.236,48.6772,573.231,290.707,290.615,573.231,0.960553
"Oct 31, 03:00 pm",182.209,0.439914,80.1564,50.7314,573.377,291.36,290.652,573.377,0.951247
"Oct 31, 04:00 pm",182.025,0.4393,79.9636,50.7348,573.155,291.42,291.388,573.155,0.910799
"Oct 31, 05:00 pm",182.02,0.438751,79.8614,50.7786,573.196,291.469,291.443,573.196,0.907734
"Oct 31, 06:00 pm",174.775,0.44343,77.5005,48.5705,573.379,290.561,290.486,573.443,0.892176
"Oct 31, 07:00 pm",174.757,0.443185,77.4496,48.5858,572.217,290.658,290,0,0
"Oct 31, 08:00 pm",174.758,0.445083,77.7817,48.4398,572.149,290.485,290,0,0
"Oct 31, 09:00 pm",174.757,0.435424,76.0934,48.0893,572.074,291.395,290,0,0
"Oct 31, 10:00 pm",174.757,0.438348,76.6043,47.8639,571.988,291.126,290,0,0
"Oct 31, 11:00 pm",174.757,0.441032,77.0736,47.6569,571.89,290.88,290,0,0
"Nov 1, 12:00 am",174.758,0.440397,76.9627,47.7079,571.775,290.946,290,0,0
"Nov 1, 01:00 am",174.757,0.441728,77.195,47.6058,571.636,290.831,290,0,0
"Nov 1, 02:00 am",174.757,0.442701,77.3651,47.5314,571.461,290.751,290,0,0
"Nov 1, 03:00 am",174.757,0.443492,77.5033,47.4706,571.222,290.693,290,0,0
"Nov 1, 04:00 am",174.757,0.44409,77.6078,47.4245,570.846,290.664,290,0,0
"Nov 1, 05:00 am",6.63533,0.0770997,2.69749,1.92029,573.334,287.349,290,0,0
"Nov 1, 06:00 am",0,0,0,0,574,290,290,0,0
"Nov 1, 07:00 am",93.5701,0.0155933,2.72503,1.69104,573.604,290.031,290.028,441.666,0.503068
"Nov 1, 08:00 am",174.757,0.436627,76.3039,47.9993,573.321,291.204,290.71,573.321,0.961811
"Nov 1, 09:00 am",174.757,0.445117,77.7873,48.4387,573.363,290.403,290.336,573.363,0.966851
"Nov 1, 10:00 am",174.757,0.442328,77.2999,48.654,573.334,290.666,290.584,573.334,0.967402
"Nov 1, 11:00 am",174.76,0.439792,76.858,48.8509,573.304,290.907,290.415,573.304,0.96603
"Nov 1, 12:00 pm",174.757,0.442195,77.2767,48.6626,573.246,290.684,290.284,573.246,0.960762
"Nov 1, 01:00 pm",174.757,0.441123,77.0894,48.745,573.229,290.786,290.25,573.229,0.960863
"Nov 1, 02:00 pm",182.078,0.438881,79.9105,51.8798,573.271,291.455,290.808,573.271,0.925254
"Nov 1, 03:00 pm",182.175,0.43844,79.8727,50.8438,573.455,291.492,291.466,573.455,0.910172
"Nov 1, 04:00 pm",182.182,0.438415,79.8713,50.8484,573.468,291.494,291.468,573.468,0.907435
"Nov 1, 05:00 pm",182.31,0.440523,80.3119,51.8096,573.476,291.303,291.285,573.476,0.900038
"Nov 1, 06:00 pm",174.763,0.441793,77.2089,48.6977,573.437,290.71,290.633,573.461,0.892894
"Nov 1, 07:00 pm",174.757,0.44214,77.267,48.6703,572.203,290.756,290,0,0
"Nov 1, 08:00 pm",174.757,0.444466,77.6736,48.4904,572.136,290.543,290,0,0
"Nov 1, 09:00 pm",174.757,0.435652,76.1332,48.075,572.061,291.375,290,0,0
"Nov 1, 10:00 pm",174.757,0.438915,76.7034,47.8236,571.976,291.073,290,0,0
"Nov 1, 11:00 pm",174.757,0.442186,77.275,47.5714,571.878,290.773,290,0,0
"Nov 2, 12:00 am",174.757,0.4444,77.662,47.4007,571.764,290.573,290,0,0
"Nov 2, 01:00 am",174.845,0.440838,77.0783,47.7037,571.625,290.92,290,0,0
"Nov 2, 02:00 am",174.787,0.427446,74.712,47.6145,571.451,292.183,290,0,0
"Nov 2, 03:00 am",174.703,0.422808,73.8658,47.9541,571.214,292.63,290,0,0
"Nov 2, 04:00 am",174.756,0.423603,74.0273,47.9071,570.841,292.583,290,0,0
"Nov 2, 05:00 am",9.59365,0.111383,3.90036,2.7588,573.028,286.173,290,0,0
"Nov 2, 06:00 am",0,0,0,0,574,290,290,0,0
"Nov 2, 07:00 am",93.6781,0.0160071,2.79734,1.70958,573.604,290.018,290.015,441.841,0.503609
"Nov 2, 08:00 am",174.757,0.440964,77.0616,47.6651,573.317,290.795,290.702,573.317,0.96165
"Nov 2, 09:00 am",174.757,0.438005,76.5444,47.8917,573.361,291.072,290.967,573.361,0.966567
"Nov 2, 10:00 am",174.757,0.435656,76.134,48.0715,573.329,291.296,290.833,573.329,0.966964
"Nov 2, 11:00 am",174.921,0.441754,77.2721,48.7397,573.296,290.733,290.848,573.296,0.965275
"Nov 2, 12:00 pm",174.757,0.444042,77.5994,48.5193,573.256,290.511,290.43,573.256,0.961968
"Nov 2, 01:00 pm",174.757,0.443448,77.4957,48.5644,573.25,290.567,290.483,573.25,0.962948
"Nov 2, 02:00 pm",182.254,0.441113,80.3947,50.6471,573.341,291.253,290.968,573.341,0.931989
"Nov 2, 03:00 pm",182.295,0.440572,80.314,50.7013,573.448,291.299,291.273,573.448,0.908689
"Nov 2, 04:00 pm",182.24,0.439692,80.1294,50.7589,573.443,291.379,291.353,573.443,0.901637
"Nov 2, 05:00 pm",182.185,0.43876,79.9354,50.8204,573.442,291.463,291.437,573.442,0.891923
"Nov 2, 06:00 pm",174.76,0.444794,77.7319,48.4607,573.451,290.428,290.366,573.467,0.894106
"Nov 2, 07:00 pm",174.757,0.443763,77.5508,48.5404,572.206,290.604,290,0,0
"Nov 2, 08:00 pm",174.757,0.444743,77.722,48.4654,572.139,290.517,290,0,0
"Nov 2, 09:00 pm",174.784,0.434975,76.0269,48.1303,572.064,291.44,290,0,0
"Nov 2, 10:00 pm",174.757,0.437719,76.4944,47.9121,571.98,291.185,290,0,0
"Nov 2, 11:00 pm",174.757,0.440547,76.9889,47.6944,571.882,290.925,290,0,0
"Nov 3, 12:00 am",174.757,0.439724,76.8449,47.7578,571.769,291.01,290,0,0
"Nov 3, 01:00 am",174.757,0.439968,76.8874,47.7391,571.631,290.995,290,0,0
"Nov 3, 02:00 am",174.758,0.440097,76.9103,47.7293,571.458,290.994,290,0,0
"Nov 3, 03:00 am",174.757,0.440899,77.0502,47.6678,571.224,290.934,290,0,0
"Nov 3, 04:00 am",174.757,0.441321,77.124,47.6356,570.857,290.921,290,0,0
"Nov 3, 05:00 am",13.3758,0.155328,5.43796,3.88833,572.639,284.663,290,0,0
"Nov 3, 06:00 am",0,0,0,0,574,290,290,0,0
"Nov 3, 07:00 am",94.6922,0.0183457,3.20603,2.00314,573.606,290.044,290.039,443.492,0.509774
"Nov 3, 08:00 am",174.733,0.434979,76.0053,48.1196,573.324,291.358,290.791,573.324,0.962092
"Nov 3, 09:00 am",174.757,0.444101,77.6098,48.5174,573.365,290.498,290.426,573.365,0.966948
"Nov 3, 10:00 am",174.757,0.44186,77.2181,48.6916,573.335,290.71,290.626,573.335,0.967453
"Nov 3, 11:00 am",174.757,0.440192,76.9266,48.8207,573.305,290.868,290.409,573.305,0.966056
"Nov 3, 12:00 pm",174.757,0.439937,76.8822,48.8382,573.292,290.893,290.369,573.292,0.96521
"Nov 3, 01:00 pm",174.792,0.439589,76.8365,48.8735,573.269,290.93,290.31,573.269,0.96464
"Nov 3, 02:00 pm",182.397,0.444651,81.1028,51.4976,573.247,290.937,290.88,573.247,0.92572
"Nov 3, 03:00 pm",182.513,0.444314,81.0934,51.5547,573.451,290.963,290.912,573.451,0.909731
"Nov 3, 04:00 pm",182.474,0.443705,80.9649,51.5948,573.445,291.018,290.994,573.445,0.902677
"Nov 3, 05:00 pm",182.437,0.443071,80.8324,51.6371,573.444,291.075,291.051,573.444,0.892932
"Nov 3, 06:00 pm",174.766,0.44125,77.1154,48.7395,573.425,290.762,290.681,573.462,0.894286
"Nov 3, 07:00 pm",174.757,0.440552,76.9897,48.7926,572.223,290.903,290,0,0
"Nov 3, 08:00 pm",174.757,0.442217,77.2805,48.6637,572.156,290.752,290,0,0
"Nov 3, 09:00 pm",174.757,0.444673,77.7097,48.4735,572.081,290.527,290,0,0
"Nov 3, 10:00 pm",174.758,0.435784,76.1565,48.064,571.996,291.366,290,0,0
"Nov 3, 11:00 pm",174.757,0.438878,76.697,47.8257,571.899,291.081,290,0,0
"Nov 4, 12:00 am",174.757,0.439935,76.8817,47.7445,571.785,290.989,290,0,0
"Nov 4, 01:00 am",174.757,0.440564,76.9918,47.6965,571.647,290.939,290,0,0
"Nov 4, 02:00 am",174.757,0.441363,77.1313,47.6351,571.473,290.875,290,0,0
"Nov 4, 03:00 am",174.757,0.44247,77.3247,47.5502,571.237,290.787,290,0,0
"Nov 4, 04:00 am",174.757,0.44349,77.5029,47.472,570.866,290.718,290,0,0
"Nov 4, 05:00 am",10.75,0.124824,4.37047,3.11137,572.916,285.711,290,0,0
"Nov 4, 06:00 am",0,0,0,0,574,290,290,0,0
"Nov 4, 07:00 am",87.6151,0,0,0,573.596,290,290,431.98,0.468838
"Nov 4, 08:00 am",174.757,0.437989,76.5415,47.8959,573.282,291.078,290.644,573.282,0.960001
"Nov 4, 09:00 am",174.733,0.434496,75.9207,48.1575,573.334,291.403,290.696,573.334,0.965494
"Nov 4, 10:00 am",174.757,0.443516,77.5075,48.5632,573.304,290.557,290.478,573.304,0.96624
"Nov 4, 11:00 am",174.757,0.440925,77.0548,48.7641,573.273,290.802,290.356,573.273,0.964686
"Nov 4, 12:00 pm",174.757,0.440055,76.9028,48.8291,573.282,290.883,290.343,573.282,0.966311
"Nov 4, 01:00 pm",174.733,0.439357,76.7699,48.876,573.26,290.949,290.312,573.26,0.965647
"Nov 4, 02:00 pm",182.421,0.443941,80.9841,51.5604,573.345,290.999,290.331,573.345,0.955018
"Nov 4, 03:00 pm",182.284,0.44364,80.8684,51.5508,573.166,291.03,291.006,573.166,0.919008
"Nov 4, 04:00 pm",182.26,0.443169,80.7719,51.5834,573.171,291.072,291.048,573.171,0.913632
"Nov 4, 05:00 pm",182.225,0.44251,80.6363,51.6288,573.176,291.131,291.107,573.176,0.904813
"Nov 4, 06:00 pm",174.743,0.439362,76.7754,48.8814,573.206,290.952,290.848,573.36,0.882481
"Nov 4, 07:00 pm",174.698,0.438888,76.6727,48.9079,572.204,291.057,290,0,0
"Nov 4, 08:00 pm",174.757,0.440649,77.0067,48.7867,572.136,290.9,290,0,0
"Nov 4, 09:00 pm",174.757,0.443284,77.467,48.5819,572.06,290.659,290,0,0
"Nov 4, 10:00 pm",174.726,0.43431,75.8851,48.17,571.974,291.504,290,0,0
"Nov 4, 11:00 pm",174.757,0.43728,76.4178,47.9493,571.875,291.233,290,0,0
"Nov 5, 12:00 am",174.757,0.437204,76.4045,47.9545,571.759,291.247,290,0,0
"Nov 5, 01:00 am",174.757,0.437678,76.4873,47.918,571.618,291.212,290,0,0
"Nov 5, 02:00 am",174.757,0.438139,76.5678,47.8828,571.439,291.18,290,0,0
"Nov 5, 03:00 am",174.757,0.438712,76.668,47.839,571.193,291.141,290,0,0
"Nov 5, 04:00 am",165.056,0.442047,72.9626,45.1235,570.801,290.225,290,0,0
"Nov 5, 05:00 am",0,0,0,0,574,290,290,0,0
"Nov 5, 06:00 am",0,0,0,0,574,290,290,0,0
"Nov 5, 07:00 am",0,0,0,0,574,290,290,0,0
"Nov 5, 08:00 am",120.95,0.0838409,14.6372,9.44218,573.486,290.242,290.164,486.099,0.663981
"Nov 5, 09:00 am",174.757,0.44276,77.3755,48.6242,573.316,290.627,290.545,573.316,0.96463
"Nov 5, 10:00 am",174.757,0.440036,76.8994,48.8351,573.284,290.884,290.788,573.284,0.964558
"Nov 5, 11:00 am",174.757,0.44488,77.746,49.5583,573.247,290.432,290.356,573.247,0.962775
"Nov 5, 12:00 pm",174.757,0.444846,77.7399,49.5595,573.271,290.434,290.36,573.271,0.965929
"Nov 5, 01:00 pm",174.757,0.444461,77.6728,49.5884,573.253,290.471,290.394,573.253,0.96549
"Nov 5, 02:00 pm",174.757,0.443932,77.5803,49.6287,573.248,290.521,290.441,573.248,0.964296
"Nov 5, 03:00 pm",182.247,0.442369,80.6202,51.6466,573.22,291.143,291.095,573.22,0.923333
"Nov 5, 04:00 pm",182.197,0.441979,80.5271,51.6656,573.18,291.178,291.154,573.18,0.91519
"Nov 5, 05:00 pm",182.161,0.441265,80.3811,51.7146,573.187,291.242,291.218,573.187,0.906867
"Nov 5, 06:00 pm",174.789,0.439808,76.8734,48.8577,573.214,290.913,290.807,573.365,0.883066
"Nov 5, 07:00 pm",174.698,0.439004,76.693,48.8978,572.176,291.048,290,0,0
"Nov 5, 08:00 pm",174.757,0.440365,76.9571,48.8077,572.109,290.928,290,0,0
"Nov 5, 09:00 pm",174.757,0.443093,77.4337,48.5952,572.033,290.678,290,0,0
"Nov 5, 10:00 pm",174.726,0.434483,75.9153,48.1548,571.947,291.49,290,0,0
"Nov 5, 11:00 pm",174.757,0.437838,76.5153,47.9041,571.849,291.182,290,0,0
"Nov 6, 12:00 am",174.758,0.436005,76.1951,48.046,571.733,291.362,290,0,0
"Nov 6, 01:00 am",174.757,0.436985,76.3663,47.9703,571.592,291.278,290,0,0
"Nov 6, 02:00 am",174.757,0.437893,76.5248,47.9002,571.414,291.204,290,0,0
"Nov 6, 03:00 am",174.757,0.439254,76.7627,47.7959,571.169,291.092,290,0,0
"Nov 6, 04:00 am",165.933,0.44286,73.4852,45.2853,570.777,290.209,290,0,0
"Nov 6, 05:00 am",0,0,0,0,574,290,290,0,0
"Nov 6, 06:00 am",0,0,0,0,574,290,290,0,0
"Nov 6, 07:00 am",88.8826,0.00379374,0.662985,0.4103,573.599,290.007,290.006,434.044,0.476638
"Nov 6, 08:00 am",174.757,0.43808,76.5574,47.8868,573.287,291.069,290.96,573.287,0.960181
"Nov 6, 09:00 am",174.712,0.435231,76.0403,48.0936,573.336,291.332,290.809,573.336,0.965425
"Nov 6, 10:00 am",174.757,0.44498,77.7634,48.4476,573.303,290.419,290.347,573.303,0.965736
"Nov 6, 11:00 am",174.757,0.443757,77.5497,48.541,573.278,290.536,290.456,573.278,0.96471
"Nov 6, 12:00 pm",174.757,0.440674,77.0111,48.7788,573.262,290.826,290.73,573.262,0.96332
"Nov 6, 01:00 pm",174.757,0.440229,76.9332,48.8121,573.239,290.869,290.434,573.239,0.962802
"Nov 6, 02:00 pm",182.227,0.441549,80.4622,50.603,573.263,291.215,290.818,573.263,0.947303
"Nov 6, 03:00 pm",182.556,0.445135,81.2622,51.4954,573.444,290.89,290.834,573.444,0.907762
"Nov 6, 04:00 pm",182.529,0.444742,81.1782,51.5212,573.437,290.925,290.871,573.437,0.900673
"Nov 6, 05:00 pm",182.499,0.444242,81.0738,51.555,573.436,290.97,290.912,573.436,0.891028
"Nov 6, 06:00 pm",174.775,0.441689,77.196,48.7069,573.353,290.726,290.641,573.417,0.886125
"Nov 6, 07:00 pm",174.757,0.441198,77.1026,48.7414,572.183,290.846,290,0,0
"Nov 6, 08:00 pm",174.757,0.443049,77.4259,48.5978,572.116,290.677,290,0,0
"Nov 6, 09:00 pm",174.751,0.439377,76.7817,47.7819,572.04,291.025,290,0,0
"Nov 6, 10:00 pm",174.757,0.43661,76.3007,47.9989,571.955,291.291,290,0,0
"Nov 6, 11:00 pm",174.757,0.439752,76.8497,47.7568,571.857,291.001,290,0,0
"Nov 7, 12:00 am",174.757,0.440995,77.067,47.6631,571.742,290.893,290,0,0
"Nov 7, 01:00 am",174.757,0.441826,77.2121,47.5991,571.604,290.824,290,0,0
"Nov 7, 02:00 am",174.757,0.44246,77.323,47.5504,571.428,290.776,290,0,0
"Nov 7, 03:00 am",174.757,0.443781,77.5538,47.4491,571.19,290.668,290,0,0
"Nov 7, 04:00 am",174.757,0.444842,77.7392,47.3678,570.813,290.596,290,0,0
"Nov 7, 05:00 am",6.26875,0.0728359,2.54848,1.81036,573.365,287.496,290,0,0
"Nov 7, 06:00 am",0,0,0,0,574,290,290,0,0
"Nov 7, 07:00 am",92.8136,0.0137387,2.40094,1.48047,573.599,290.023,290.02,440.431,0.49792
"Nov 7, 08:00 am",174.757,0.439246,76.7613,47.7975,573.307,290.958,290.856,573.307,0.961016
"Nov 7, 09:00 am",174.757,0.436858,76.3441,47.9804,573.351,291.181,290.602,573.351,0.966346
"Nov 7, 10:00 am",174.734,0.435005,76.0101,48.116,573.327,291.356,290.622,573.327,0.967803
"Nov 7, 11:00 am",174.753,0.445178,77.7963,48.4312,573.305,290.401,290.416,573.305,0.967044
"Nov 7, 12:00 pm",174.757,0.44266,77.3579,48.6258,573.259,290.64,290.255,573.259,0.96262
"Nov 7, 01:00 pm",174.757,0.442372,77.3076,48.6472,573.239,290.668,290.201,573.239,0.962256
"Nov 7, 02:00 pm",182.233,0.439992,80.1812,50.7318,573.407,291.352,290.645,573.407,0.935777
"Nov 7, 03:00 pm",182.236,0.439818,80.1508,50.747,573.427,291.368,291.342,573.427,0.903762
"Nov 7, 04:00 pm",182.197,0.43929,80.0373,50.7802,573.414,291.416,291.39,573.414,0.895311
"Nov 7, 05:00 pm",182.149,0.438516,79.8752,50.831,573.409,291.486,291.46,573.409,0.884865
"Nov 7, 06:00 pm",174.764,0.442901,77.4032,48.6098,573.414,290.608,290.534,573.442,0.888904
"Nov 7, 07:00 pm",174.757,0.441894,77.2241,48.6871,572.208,290.779,290,0,0
"Nov 7, 08:00 pm",174.757,0.443295,77.4689,48.5783,572.141,290.652,290,0,0
"Nov 7, 09:00 pm",174.907,0.442028,77.3139,47.617,572.066,290.785,290,0,0
"Nov 7, 10:00 pm",174.757,0.436364,76.2579,48.018,571.981,291.313,290,0,0
"Nov 7, 11:00 pm",174.757,0.439116,76.7386,47.8062,571.884,291.06,290,0,0
"Nov 8, 12:00 am",174.757,0.442096,77.2593,47.5783,571.77,290.788,290,0,0
"Nov 8, 01:00 am",174.757,0.442673,77.3602,47.534,571.633,290.743,290,0,0
"Nov 8, 02:00 am",174.757,0.443234,77.4582,47.4912,571.459,290.702,290,0,0
"Nov 8, 03:00 am",174.757,0.444239,77.6339,47.414,571.224,290.623,290,0,0
"Nov 8, 04:00 am",174.686,0.443179,77.4172,47.4847,570.855,290.743,290,0,0
"Nov 8, 05:00 am",12.4269,0.144296,5.05219,3.58891,572.738,285.042,290,0,0
"Nov 8, 06:00 am",0,0,0,0,574,290,290,0,0
"Nov 8, 07:00 am",91.4618,0.010269,1.79458,1.11631,573.601,290.022,290.019,438.237,0.491099
"Nov 8, 08:00 am",174.758,0.436234,76.2351,48.0289,573.296,291.243,290.68,573.296,0.960797
"Nov 8, 09:00 am",174.806,0.439767,76.874,48.8655,573.34,290.91,290.439,573.34,0.965876
"Nov 8, 10:00 am",174.757,0.443797,77.5566,48.5403,573.31,290.53,290.453,573.31,0.966382
"Nov 8, 11:00 am",174.757,0.442132,77.2656,48.6696,573.281,290.688,290.261,573.281,0.965078
"Nov 8, 12:00 pm",174.757,0.44135,77.129,48.7288,573.272,290.762,290.244,573.272,0.964672
